book_id,goodreads_book_id,authors,original_publication_year,title,average_rating,borrowed,available,rating_count
9148,111306,Jacquelyn Frank,2006,"Jacob (Nightwalkers, #1)",4.02,0,1,1
9149,50750,Katie MacAlister,2004,You Slay Me (Aisling Grey #1),4.01,0,1,1
9150,17192373,Rachel Joyce,2013,Perfect,3.54,0,1,1
9151,615233,Norman Bridwell,1966,Clifford's Halloween,4.14,0,1,1
9152,531197,"Philip Pullman, John Lawrence",2003,"Lyra's Oxford (His Dark Materials, #3.5)",3.52,0,1,1
9153,8803932,Rachel Vincent,2011,"If I Die (Soul Screamers, #5)",4.32,0,1,1
9154,14781219,"James Patterson, Mark T. Sullivan",2013,Private Berlin (Private #5),3.9,0,1,1
9155,227590,Lisa Gardner,1999,The Other Daughter,3.99,0,1,1
9156,765193,"Mary Hoffman, Caroline Binch",1991,Amazing Grace,4.33,0,1,1
9157,110692,"David Eddings, Leigh Eddings",2000,The Redemption of Althalus,3.82,0,1,1
9158,44543,Emma Donoghue,2000,Slammerkin,3.69,0,1,1
9159,60220,Rachel Gibson,1998,"Simply Irresistible (Chinooks Hockey Team, #1)",3.86,0,1,1
9160,11235783,Julie James,2012,"About That Night (FBI/US Attorney, #3)",4.07,0,1,1
9161,1087205,Bisco Hatori,2004,"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",4.44,0,1,1
9162,37377,Nancy Tillman,2005,On the Night You Were Born,4.35,0,1,1
9163,11104030,Rachel Bertsche,2011,MWF Seeking BFF: My Yearlong Search For A New Best Friend,3.44,0,1,1
9164,20886354,"Brandon Sanderson, Jon Foster",2014,"Skin Deep (Legion, #2)",4.11,0,1,1
9165,22895264,Jennifer L. Armentrout,2014,"Wicked (A Wicked Saga, #1)",4.08,0,1,1
9166,6953500,Meg Cabot,2010,"Insatiable (Insatiable, #1)",3.44,0,1,1
9167,22600903,J.  Daniels,2014,"Where I Belong (Alabama Summer, #1)",4.05,0,1,1
9168,366337,Debbie Macomber,2007,"Back on Blossom Street (Blossom Street, #4)",4.14,0,1,1
9169,8257435,"Franois Lelord, Lorenza Garca",2002,Hector and the Search for Happiness,3.47,0,1,1
9170,241969,Joshilyn Jackson,2006,"Between, Georgia",3.87,0,1,1
9171,33729,Jennifer Crusie,2002,"Faking It (Dempseys, #2)",3.9,0,1,1
9172,17801,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel",1997,Underground: The Tokyo Gas Attack and the Japanese Psyche,3.89,0,1,1
9173,27298,Indu Sundaresan,2002,"The Twentieth Wife (Taj Mahal Trilogy, #1)",4.03,0,1,1
9174,15059301,Erica Stevens,2012,"Captured (The Captive, #1)",4.06,0,1,1
9175,99461,Piers Anthony,1980,Split Infinity  (Apprentice Adept #1),3.94,0,1,1
9176,44360,Rob Bell,2007,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,3.82,0,1,1
9177,5556595,Isabel Wolff,2009,A Vintage Affair,3.8,0,1,1
9178,302998,Hanif Kureishi,1990,The Buddha of Suburbia,3.72,0,1,1
9179,11544466,Sarah Crossan,2012,"Breathe (Breathe, #1)",3.69,0,1,1
9180,64949,"Brian Coffey, Dean Koontz",1980,The Voice of the Night,3.91,0,1,1
9181,25837338,Alex Rosenberg,2015,The Girl from Krakow,3.79,0,1,1
9182,6452731,Michael J. Sandel,2009,Justice: What's the Right Thing to Do?,4.25,0,1,1
9183,22608582,Mitchell Zuckoff,2014,13 Hours: The Inside Account of What Really Happened In Benghazi,4.26,0,1,1
9184,6916963,Richelle Mead,2010,"Succubus Shadows (Georgina Kincaid, #5)",4.18,0,1,1
9185,6505109,Leila Meacham,2010,Roses,4.02,0,1,1
9186,33726,Jennifer Crusie,1999,Crazy For You,3.78,0,1,1
9187,4016515,Maya Angelou,2008,Letter to My Daughter,4.08,0,1,1
9188,393060,Lionel Shriver,2007,The Post-Birthday World,3.52,0,1,1
9189,349129,Mordicai Gerstein,2003,The Man Who Walked Between the Towers,4.14,0,1,1
9190,14367051,Cassandra Clare,2012,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",4.59,0,1,1
9191,54120,"Jos Saramago, Margaret Jull Costa",2002,The Double,3.84,0,1,1
9192,5996209,Richelle Mead,2008,"Thorn Queen (Dark Swan, #2)",4.12,0,1,1
9193,697210,Jacqueline Sheehan,2007,"Lost & Found (Rocky Pelligrino, #1)",3.71,0,1,1
9194,543505,Beatrix Potter,1905,The Tale of Mrs. Tiggy-Winkle,4.19,0,1,1
9195,76668,Piers Anthony,1988,"For Love of Evil (Incarnations of Immortality, #6)",4.1,0,1,1
9196,13543138,Sarah Jio,2012,Blackberry Winter,3.96,0,1,1
9197,11318,Raymond Chandler,,Trouble Is My Business,4.05,0,1,1
9198,24761,Madeleine L'Engle,1989,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",3.86,0,1,1
9199,127249,Steve Berry,2005,The Third Secret,3.84,0,1,1
9200,2854962,Jenny Nimmo,2008,"Charlie Bone and the Shadow (The Children of the Red King, #7)",4.02,0,1,1
9201,38548,Lynsay Sands,2004,Love Bites (Argeneau #2),4.12,0,1,1
9202,17727276,Hillary Rodham Clinton,2013,Hard Choices,3.57,0,1,1
9203,137894,"Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham",1999,"Batman: No Man's Land, Vol. 1",4.11,0,1,1
9204,9854,"Jeffrey D. Sachs, Bono",2005,The End of Poverty,3.66,0,1,1
9205,11076123,Esi Edugyan,2011,Half Blood Blues,3.63,0,1,1
9206,15655,Katrina Kittle,2006,The Kindness of Strangers,4,0,1,1
9207,13132816,Robin Benway,2015,Emmy & Oliver,3.91,0,1,1
9208,22040598,Scott McCloud,2015,The Sculptor,4,0,1,1
9209,22504701,Victoria Jamieson,2015,Roller Girl,4.27,0,1,1
9210,160988,P.D. Eastman,1968,The Best Nest,4.19,0,1,1
9211,7296271,J.L. Bourne,2010,"Beyond Exile (Day by Day Armageddon,# 2)",4.08,0,1,1
9212,1105093,Randall Wallace,1995,Braveheart,4.19,0,1,1
9213,21327,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",2006,"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",4.1,0,1,1
9214,98687,Andr Aciman,2007,Call Me by Your Name,4.13,0,1,1
9215,15836,Anne Michaels,1996,Fugitive Pieces,3.95,0,1,1
9216,15549,Terry Brooks,2006,"Armageddon's Children (Genesis of Shannara, #1)",4.09,0,1,1
9217,376613,Richard   Preston,1997,The Cobra Event,4,0,1,1
9218,13115995,Brodi Ashton,2013,"Everbound (Everneath, #2)",4.06,0,1,1
9219,5291189,Richard Stearns,2009,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,4.18,0,1,1
9220,300650,Gary Ezzo,1993,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,3.58,0,1,1
9222,71984,Steve Coll,2004,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",4.28,0,1,1
9223,61794,Anonymous,1554,La vida del Lazarillo de Tormes,3.49,0,1,1
9224,25866725,E.C. Diskin,2015,Broken Grace,3.92,0,1,1
9225,161846,John Wyndham,1957,The Midwich Cuckoos,3.93,0,1,1
9226,20874139,Phyllis T. Smith,2011,I Am Livia,3.93,0,1,1
9227,2306910,Sandra Brown,2008,Smoke Screen,3.98,0,1,1
9228,7894870,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2010,Bone: Tall Tales,4.38,0,1,1
9229,19156898,"Jennifer L. Holm, Tad Carpenter",2014,The Fourteenth Goldfish,3.87,0,1,1
9230,988170,"Kathryn Jackson, Gustav Tenggren",1952,Tawny Scrawny Lion,4.16,0,1,1
9231,298816,Don Richardson,1974,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,4.31,0,1,1
9232,400,Don DeLillo,1988,Libra,3.98,0,1,1
9233,18990,John le Carr,1977,The Honourable Schoolboy,3.94,0,1,1
9234,1593623,Robin Hobb,2007,"Renegade's Magic (Soldier Son, #3)",3.46,0,1,1
9235,16148938,Hugh Howey,2012,"Second Shift: Order (Shift, #2)",4.26,0,1,1
9236,13105,James Redfield,1996,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",3.61,0,1,1
9237,820394,Jed Rubenfeld,2006,"The Interpretation of Murder (Freud, #1)",3.51,0,1,1
9238,8172,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",2003,Superman: Birthright,4.12,0,1,1
9239,141935,"Margret Rey, H.A. Rey, Martha Weston",2003,Curious George Visits the Library,4.25,0,1,1
9240,45369,Julian Barnes,2005,Arthur & George,3.7,0,1,1
9241,381787,Gerald N. Lund,1992,"Truth Will Prevail (The Work and the Glory, #3)",4.3,0,1,1
9242,16029994,Karina Halle,2013,"Sins & Needles (The Artists Trilogy, #1)",3.98,0,1,1
9243,61505,"E.H. Gombrich, Caroline Mustill, Clifford Harper",1936,A Little History of the World,4.1,0,1,1
9244,8542839,H.P. Mallory,2010,"Fire Burn and Cauldron Bubble (Jolie Wilkins, #1)",3.85,0,1,1
9245,836611,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2000,"Fruits Basket, Vol. 4",4.39,0,1,1
9246,6758423,Geneen Roth,2009,"Women, Food and God: An Unexpected Path to Almost Everything",3.62,0,1,1
9247,762134,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",1956,Palace Walk (The Cairo Trilogy #1),4.14,0,1,1
9248,6630751,Andrew  Peterson,2008,"First to Kill (Nathan McBride, #1)",4.03,0,1,1
9249,109515,Frank Bettger,1947,How I Raised Myself from Failure to Success in Selling,4.25,0,1,1
9250,15902792,Billy Crystal,2013,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",3.89,0,1,1
9251,152402,Jackie Collins,1985,"Lucky (Lucky Santangelo, #2)",4.08,0,1,1
9252,24938,"Stephen Schwartz, Gregory Maguire",2004,Wicked - Piano/Vocal Arrangement,4.45,0,1,1
9253,432283,Erma Bombeck,1971,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,4.07,0,1,1
9254,68530,Bernard Cornwell,2002,"Vagabond (The Grail Quest, #2)",4.09,0,1,1
9255,275247,Frances Hodgson Burnett,1886,Little Lord Fauntleroy,3.81,0,1,1
9256,16762211,Cheryl McIntyre,2012,"Sometimes Never (Sometimes Never, #1)",3.94,0,1,1
9257,11350430,George R.R. Martin,2010,"The Mystery Knight (The Tales of Dunk and Egg, #3)",4.2,0,1,1
9258,12710106,Olivia Cunning,2012,"Double Time (Sinners on Tour, #5)",4.14,0,1,1
9259,8288246,Holly Black,2011,"Red Glove (Curse Workers, #2)",3.98,0,1,1
9260,13237327,Rhonda Byrne,2012,"The Magic (The Secret, #3)",4.14,0,1,1
9261,24044596,Mariana Zapata,2015,Kulti,4.36,0,1,1
9262,44399,"Bill Hybels, Lavonne Neff",1988,Too Busy Not to Pray: Slowing Down to Be With God,4.14,0,1,1
9263,3015764,Philip Roth,2008,Indignation,3.69,0,1,1
9264,8526694,Teju Cole,2011,Open City,3.5,0,1,1
9266,8113940,Melissa de la Cruz,2011,"Witches of East End (The Beauchamp Family, #1)",3.51,0,1,1
9267,443540,Anita Shreve,2003,All He Ever Wanted,3.18,0,1,1
9268,52629,Clive Barker,1991,The Fifth Dominion (Imajica Part #1/2),4.24,0,1,1
9269,18080889,Vi Keeland,2013,"Worth the Fight (MMA Fighter, #1)",4.06,0,1,1
9270,8089,Robin McKinley,1997,Rose Daughter,3.77,0,1,1
9271,6433344,Janice  Thompson,2009,"Fools Rush In (Weddings by Bella, #1)",3.59,0,1,1
9272,712807,Sharon Creech,2002,Ruby Holler,4.01,0,1,1
9273,7090290,Jen Lancaster,2010,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",3.91,0,1,1
9274,17853024,Bernard Cornwell,2013,"The Pagan Lord (The Saxon Stories, #7)",4.34,0,1,1
9275,161415,"Zig Ziglar, Al Mayton",1974,See You at the Top,4.25,0,1,1
9276,25666046,Ian McGuire,2016,The North Water,4.01,0,1,1
9277,64732,Greg Bear,1987,"The Forge of God (Forge of God, #1)",3.86,0,1,1
9278,26214866,Robert Dugoni,2016,"In the Clearing (Tracy Crosswhite, #3)",4.25,0,1,1
9279,16130723,Brad Thor,2013,"Hidden Order (Scot Harvath, #12)",4.1,0,1,1
9280,111220,Alison Weir,1999,Eleanor of Aquitaine: A Life ,3.97,0,1,1
9281,1524,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",-458,"Agamemnon (Oresteia, #1)",3.82,0,1,1
9282,16280689,Kevin Hearne,2016,"Staked (The Iron Druid Chronicles, #8)",4.23,0,1,1
9283,31819,"David Baggett, Shawn E. Klein",2004,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,4.45,0,1,1
9284,4800764,Maya Banks,2009,"Sweet Persuasion (Sweet, #2)",4.09,0,1,1
9285,16136599,"P.C. Cast, Kristin Cast",2014,"Redeemed (House of Night, #12)",3.95,0,1,1
9286,21086818,Henry Marsh,2014,"Do No Harm: Stories of Life, Death and Brain Surgery",4.22,0,1,1
9287,33356,Max Barry,2002,Jennifer Government,3.65,0,1,1
9288,126185,David Baldacci,2001,The Christmas Train,3.56,0,1,1
9289,313267,Christine Feehan,2004,"Dark Destiny (Dark, #13)",4.29,0,1,1
9290,52367,"Frank Miller, Lynn Varley",2001,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",3.21,0,1,1
9291,145397,Katharine Hepburn,1991,Me: Stories of My Life,3.87,0,1,1
9292,95708,Neil A. Fiore,1988,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,3.88,0,1,1
9293,23214408,Anna Todd,2015,"After Ever Happy (After, #4)",4.08,0,1,1
9294,18232495,Joel C. Rosenberg,2014,The Auschwitz Escape,4.32,0,1,1
9295,10541,Bill Bryson,1994,Made in America: An Informal History of the English Language in the United States,3.89,0,1,1
9296,4887,"Alice  Miller, Ruth Ward",1979,The Drama of the Gifted Child: The Search for the True Self,4.09,0,1,1
9297,827497,Dale Wasserman,1970,One Flew Over the Cuckoo's Nest,4.28,0,1,1
9298,129327,H.P. Lovecraft,1941,The Case of Charles Dexter Ward,4.2,0,1,1
9299,645180,Austin Grossman,2007,Soon I Will Be Invincible,3.68,0,1,1
9300,33144,Janet Fitch,2006,Paint it Black,3.47,0,1,1
9301,11429,Karen Kingsbury,2006,"Ever After (Lost Love, #2)",4.31,0,1,1
9302,5068,Graham Swift,1996,Last Orders,3.68,0,1,1
9303,51715,"Roland Barthes, Annette Lavers",1957,Mythologies,4.11,0,1,1
9304,13270,"Aristotle, Malcolm Heath",-335,Poetics,3.81,0,1,1
9305,12737118,Melanie Gideon,2008,Wife 22,3.51,0,1,1
9306,20871704,Colleen Oakley,2015,Before I Go,3.79,0,1,1
9307,394841,Mike Lupica,2004,Travel Team,4.06,0,1,1
9308,11306,Susan Cooper,1984,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),4.29,0,1,1
9309,12002819,Margot Livesey,2012,The Flight of Gemma Hardy,3.59,0,1,1
9310,125959,Ted Dekker,2006,"Saint (Paradise, #2)",4.04,0,1,1
9311,60080,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",1785,Groundwork of the Metaphysics of Morals,3.78,0,1,1
9312,25614598,"Douglas Preston, Lincoln Child",2015,"Crimson Shore (Pendergast, #15)",4,0,1,1
9313,541024,Theodore Sturgeon,1953,More Than Human,3.98,0,1,1
9314,20318201,"James Patterson, Michael Ledwidge",2014,"Burn (Michael Bennett, #7)",3.88,0,1,1
9315,11996019,Donna Russo Morin,2012,The King's Agent,3.81,0,1,1
9316,426030,Dee Henderson,2002,The Healer (O'Malley #5),4.4,0,1,1
9317,4633,Ernest Hemingway,1970,Islands in the Stream,3.86,0,1,1
9318,359461,Dee Henderson,2001,The Guardian (O'Malley #2),4.4,0,1,1
9319,8163161,Bisco Hatori,2009,"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",4.54,0,1,1
9320,604635,"Erlend Loe, Tor Ketil Solberg",1996,Nave. Super,3.89,0,1,1
9322,6261270,Andy Andrews,2009,"The Noticer: Sometimes, All a Person Needs Is a Little Perspective",4.17,0,1,1
9323,11324,Iris Murdoch,1954,Under the Net,3.76,0,1,1
9324,12039943,John Lanchester,2012,Capital,3.68,0,1,1
9325,11551045,"P.C. Cast, Kristin Cast",2012,"Lenobia's Vow (House of Night Novellas, #2)",4.16,0,1,1
9326,28262024,Elle Kennedy,2016,"The Goal (Off-Campus, #4)",4.05,0,1,1
9327,2358870,Eoin Colfer,2003,"Artemis Fowl Boxed Set, Bks 1-5 (Artemis Fowl, #1-5)",4.29,0,1,1
9328,11913681,Shana Norris,2011,"The Boyfriend Thief (Stolen Kiss, #1)",3.74,0,1,1
9329,12782865,Peter  May,2011,"The Lewis Man (The Lewis Trilogy, #2)",4.2,0,1,1
9330,62233,Terry Brooks,2007,"The Elves of Cintra (Genesis of Shannara, #2)",4.09,0,1,1
9331,28248,Trudi Canavan,2005,"Priestess of the White (Age of the Five, #1)",3.84,0,1,1
9332,12760903,Jessica Sorensen,2011,"The Vision (Fallen Star, #3)",4.15,0,1,1
9333,763594,Robert Ludlum,1976,The Gemini Contenders,3.87,0,1,1
9334,330944,Conn Iggulden,2005,"The Field of Swords (Emperor, #3)",4.26,0,1,1
9335,6049585,Blake Crouch,2009,Abandon,3.74,0,1,1
9336,85425,Linda Fairstein,1996,"Final Jeopardy (Alexandra Cooper, #1)",3.9,0,1,1
9337,55229,Jay Winik,2001,April 1865: The Month That Saved America,4.15,0,1,1
9338,7159016,Jessica Verday,2010,"The Haunted (The Hollow, #2)",4.15,0,1,1
9339,595822,Dee Henderson,2001,The Protector (O'Malley #4),4.38,0,1,1
9340,25893582,Julie Buxbaum,2016,Tell Me Three Things,4.1,0,1,1
9341,561403,Cecily von Ziegesar,2005,"The It Girl (It Girl, #1)",3.66,0,1,1
9342,263149,Lynsay Sands,2003,Single White Vampire (Argeneau #3),4.16,0,1,1
9343,1111600,Robert Jordan,1990,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",4.37,0,1,1
9344,26324,Daniel Goleman,2006,Social Intelligence: The New Science of Human Relationships,3.97,0,1,1
9345,17903381,"HaveYouSeenThisGirL, Jan Irene Villar",2013,Diary ng Panget,4.4,0,1,1
9346,8437379,Susan Elizabeth Phillips,2010,"Call Me Irresistible (Wynette, Texas #5)",4.07,0,1,1
9347,289029,Robin S. Sharma,1999,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,3.93,0,1,1
9348,659546,Jennifer McMahon,2007,Promise Not to Tell,3.62,0,1,1
9349,10790376,Debora Geary,2011,"A Modern Witch (A Modern Witch, #1)",3.73,0,1,1
9350,56466,Andy Andrews,2002,The Traveler's Gift: Seven Decisions that Determine Personal Success,4.1,0,1,1
9351,17973653,Elle Casey,2013,"Shine Not Burn (Shine Not Burn, #1)",4.07,0,1,1
9352,155370,Margaret Peterson Haddix,2005,Double Identity,4.01,0,1,1
9353,17673271,"Si Robertson, Mark Schlabach",2013,Si-cology 1: Tales and Wisdom from Duck Dynastys Favorite Uncle,3.94,0,1,1
9354,10803806,Tom Angleberger,2011,"Darth Paper Strikes Back (Origami Yoda, #2)",4.12,0,1,1
9355,9166877,Kady Cross,2011,"The Girl in the Steel Corset (Steampunk Chronicles, #1)",3.81,0,1,1
9356,1820716,Daniel Glattauer,2006,"Gut gegen Nordwind (Gut gegen Nordwind, #1)",3.88,0,1,1
9357,122756,"James Lincoln Collier, Christopher Collier",1974,My Brother Sam Is Dead,3.39,0,1,1
9358,72623,Linda Howard,1994,Dream Man,4.04,0,1,1
9359,91017,Tom Holland,2003,Rubicon: The Last Years of the Roman Republic,4.17,0,1,1
9360,71823,Stephen King,1996,"The Green Mile, Part 6: Coffey on the Mile",4.55,0,1,1
9361,170171,Laurie Halse Anderson,2002,Catalyst,3.62,0,1,1
9362,5618698,Molly Harper,2009,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",3.92,0,1,1
9363,31334,"Anne Rice, Anne Rampling",1986,Belinda,3.6,0,1,1
9364,8449698,Eloisa James,2011,"When Beauty Tamed the Beast (Fairy Tales, #2)",4.06,0,1,1
9365,8720415,Richard Paul Evans,2011,"Miles to Go (The Walk, #2)",4.27,0,1,1
9366,107781,Julie Garwood,1991,"The Gift (Crown's Spies, #3)",4.17,0,1,1
9367,12959045,Derf Backderf,2012,My Friend Dahmer,3.88,0,1,1
9368,107783,Julie Garwood,1988,"The Lion's Lady (Crown's Spies, #1)",4.16,0,1,1
9369,23245594,Mary Kay Andrews,2015,Beach Town,3.58,0,1,1
9370,10295484,Cindy C. Bennett,2010,Heart on a Chain,4.04,0,1,1
9371,7987,Brian Jacques,1999,"The Legend of Luke (Redwall, #12)",3.99,0,1,1
9372,646195,"Dick King-Smith, Maggie Kneen",1983,Babe: The Gallant Pig,4.05,0,1,1
9373,8152697,Wally Lamb,2009,Wishin' and Hopin',3.52,0,1,1
9374,13152668,Jack McCallum,2012,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",4.16,0,1,1
9375,914211,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",2007,Influencer: The Power to Change Anything,3.98,0,1,1
9376,116982,Roger Zelazny,1976,The Hand of Oberon (The Chronicles of Amber #4),4.19,0,1,1
9377,7828781,Maya Banks,2010,"No Place to Run (KGI, #2)",4.29,0,1,1
9378,106124,"Jeff Smith, Steve Hamaker",1997,"The Dragonslayer (Bone, #4)",4.33,0,1,1
9379,34451,Joel Fuhrman,2003,Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss,4.12,0,1,1
9380,11738128,Tessa Dare,2012,"A Week to Be Wicked (Spindle Cove, #2)",4.12,0,1,1
9381,20575434,Ann M. Martin,2014,Rain Reign,4.21,0,1,1
9382,207365,Karen Chance,2007,"Claimed By Shadow (Cassandra Palmer, #2)",3.98,0,1,1
9383,200963,"Susan S. Adler, Rene Graef, Nancy Niles",1986,"Meet Samantha: An American Girl (American Girls: Samantha, #1)",3.95,0,1,1
9384,3419808,Sebastian Barry,2008,The Secret Scripture,3.75,0,1,1
9385,6911529,"Greg Rucka, J.H. Williams III, Rachel Maddow",2010,Batwoman: Elegy,4.16,0,1,1
9386,764073,Julie Otsuka,2002,When the Emperor Was Divine,3.7,0,1,1
9387,17254035,Sophie Jordan,2013,"Foreplay (The Ivy Chronicles, #1)",3.94,0,1,1
9388,37296,John Sandford,1994,"Night Prey (Lucas Davenport, #6)",4.14,0,1,1
9389,192888,Dorothy L. Sayers,1926,"Clouds of Witness (Lord Peter Wimsey, #2)",4.04,0,1,1
9390,1176884,Stephanie Bond,2006,"Body Movers (Body Movers, #1)",3.84,0,1,1
9391,40136,Anthony Bourdain,2005,"The Nasty Bits: Collected Varietal Cuts, Usable Trim, Scraps, and Bones",3.75,0,1,1
9392,29906980,George Saunders,2017,Lincoln in the Bardo,3.93,0,1,1
9393,7745031,William Gibson,2010,"Zero History (Blue Ant, #3)",3.93,0,1,1
9394,12021559,Chelsea Fine,2011,Sophie & Carter,3.83,0,1,1
9395,38703,Louis Sachar,2006,"Small Steps (Holes, #2)",3.69,0,1,1
9396,11940384,Alex Marwood,2008,The Wicked Girls,3.48,0,1,1
9397,155291,Simon R. Green,2003,"Agents of Light and Darkness (Nightside, #2)",4,0,1,1
9398,41069,John Brunner,1968,Stand on Zanzibar,3.96,0,1,1
9399,6261477,Gwen Cooper,2009,Homer's Odyssey,4.18,0,1,1
9400,433035,Agatha Christie,1940,"Sad Cypress (Hercule Poirot, #21)",3.83,0,1,1
9401,1070527,"Michael Dante DiMartino, Bryan Konietzko",2006,Avatar Volume 1: The Last Airbender (Avatar #1),4.52,0,1,1
9402,17478,Enid Blyton,1942,"Five Go to Smuggler's Top (Famous Five, #4)",4.03,0,1,1
9403,643988,Sara Paretsky,1982,"Indemnity Only (V.I. Warshawski, #1)",3.89,0,1,1
9404,74997,Enid Blyton,1944,"Five Run Away Together (Famous Five, #3)",4.03,0,1,1
9405,59887,Danielle Steel,1977,The Promise,3.93,0,1,1
9406,199532,Fannie Flagg,2004,A Redbird Christmas,3.86,0,1,1
9407,42691,Leon Uris,1984,The Haj,3.99,0,1,1
9408,290628,Guy Gavriel Kay,1986,"The Darkest Road (The Fionavar Tapestry, #3)",4.18,0,1,1
9409,18580,Bette Greene,1973,"Summer of My German Soldier (Summer of My German Soldier, #1)",3.66,0,1,1
9411,24961498,Jodi Daynard,2012,"The Midwife's Revolt (The Midwife Series, #1)",3.97,0,1,1
9412,23357188,Cora Reilly,2014,"Bound by Honor (Born in Blood Mafia Chronicles, #1)",4.14,0,1,1
9413,30253700,Tijan,2016,Anti-Stepbrother,4.14,0,1,1
9414,8150317,Lara Adrian,2011,"Deeper Than Midnight (Midnight Breed, #9)",4.29,0,1,1
9415,8100979,Faith Hunter,2011,"Mercy Blade (Jane Yellowrock, #3)",4.21,0,1,1
9416,227280,Cara Lockwood,2003,I Do -- But I Don't,3.66,0,1,1
9417,244115,Judy Schachner,2006,"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)",4.25,0,1,1
9418,15799151,Mason Currey,2013,Daily Rituals: How Artists Work,3.66,0,1,1
9419,8100288,"Kevin Malarkey, Alex Malarkey",2010,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World",3.89,0,1,1
9420,16704759,Kitty French,2013,"Knight & Stay (Knight, #2)",4.19,0,1,1
9421,1468706,Jacqueline Winspear,2008,"An Incomplete Revenge (Maisie Dobbs, #5)",4.09,0,1,1
9422,24040551,Jennifer McMahon,2015,The Night Sister,3.67,0,1,1
9423,8471815,Sarra Manning,2011,You Don't Have to Say You Love Me,3.97,0,1,1
9424,13659,Ursula K. Le Guin,2001,"Tales from Earthsea (Earthsea Cycle, #5)",4,0,1,1
9425,16171259,"Juan Gabriel Vsquez, Anne McLean",2011,The Sound of Things Falling,3.74,0,1,1
9426,11239856,Ruth Cardello,2011,"Maid for the Billionaire (Legacy Collection, #1)",3.77,0,1,1
9427,25241477,Dean Koontz,2015,Ashley Bell,3.59,0,1,1
9428,313998,"William Gibson, Terry Bisson",1981,Johnny Mnemonic,3.75,0,1,1
9429,513176,Michael A. Stackpole,1996,"Rogue Squadron (Star Wars: X-Wing, #1)",4.02,0,1,1
9430,457457,Danielle Steel,1987,Fine Things,3.92,0,1,1
9431,550940,Clive Cussler,2007,"The Chase (Isaac Bell, #1)",3.92,0,1,1
9432,74034,"Neil Postman, Andrew Postman",1985,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,4.14,0,1,1
9433,61974,Anne McCaffrey,1986,"Nerilka's Story (Pern, #8)",3.78,0,1,1
9434,153175,Raymond E. Feist,2003,"King of Foxes (Conclave of Shadows, #2)",3.95,0,1,1
9435,1153709,Lynley Dodd,1983,Hairy Maclary from Donaldson's Dairy,4.28,0,1,1
9436,764063,"Pattie Boyd, Penny Junor",2007,Wonderful Tonight,3.65,0,1,1
9437,17573684,Ann Hood,2013,The Obituary Writer,3.7,0,1,1
9438,1175893,"Roderick Gordon, Brian  Williams",2007,"Tunnels (Tunnels, #1)",3.57,0,1,1
9439,35539,Bob Spitz,2005,The Beatles: The Biography,4.13,0,1,1
9440,92371,Ken Follett,1985,Lie Down with Lions,3.78,0,1,1
